congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age
88,house,F000260,Gerald,Rudolph,Ford,Jr.,1913-07-14,MI,R,TRUE,1963-01-09,49.5
88,house,S000776,Robert,Theodore,Stafford,NA,1913-08-08,VT,R,TRUE,1963-01-09,49.4
88,house,S000860,Robert,Grier,Stephens,Jr.,1913-08-14,GA,D,TRUE,1963-01-09,49.4
88,house,R000143,Charlotte,Thompson,Reid,NA,1913-09-27,IL,R,FALSE,1963-01-09,49.3
88,house,P000328,James,Jarrell,Pickle,NA,1913-10-11,TX,D,FALSE,1963-01-09,49.2
88,house,S000108,Henry,Carl,Schadeberg,NA,1913-10-12,WI,R,TRUE,1963-01-09,49.2
88,house,H000085,Seymour,NA,Halpern,NA,1913-11-19,NY,R,TRUE,1963-01-09,49.1
88,house,F000137,Paul,Albert,Fino,NA,1913-12-15,NY,R,TRUE,1963-01-09,49.1
88,house,E000120,Carl,Atwood,Elliott,NA,1913-12-20,AL,D,TRUE,1963-01-09,49.1
88,house,C000476,Delwin,Morgan,Clawson,NA,1914-01-11,CA,R,FALSE,1963-01-09,49.0
88,house,L000382,Sherman,Parkinson,Lloyd,NA,1914-01-11,UT,R,FALSE,1963-01-09,49.0
88,house,G000531,Edward,John,Gurney,NA,1914-01-12,FL,R,FALSE,1963-01-09,49.0
88,house,B000594,Thomas,Hale,Boggs,Sr.,1914-02-15,LA,D,TRUE,1963-01-09,48.9
88,house,U000004,Albert,Conrad,Ullman,NA,1914-03-09,OR,D,TRUE,1963-01-09,48.8
88,house,M000762,William,Edward,Miller,NA,1914-03-22,NY,R,TRUE,1963-01-09,48.8
88,house,M000273,Catherine,Dean,May,NA,1914-05-18,WA,R,TRUE,1963-01-09,48.6
88,house,H000164,Richard,Thomas,Hanna,NA,1914-06-09,CA,D,FALSE,1963-01-09,48.6
88,house,C000596,Jeffery,NA,Cohelan,NA,1914-06-24,CA,D,TRUE,1963-01-09,48.5
88,house,L000081,Richard,Estep,Lankford,NA,1914-07-22,MD,D,TRUE,1963-01-09,48.5
88,house,V000024,Lionel,NA,Van Deerlin,NA,1914-07-25,CA,D,FALSE,1963-01-09,48.5
88,house,B000330,Alphonzo,NA,Bell,NA,1914-09-19,CA,R,TRUE,1963-01-09,48.3
88,house,M001021,Rogers,Clark Ballard,Morton,NA,1914-09-19,MD,R,FALSE,1963-01-09,48.3
88,house,H000438,Kenneth,William,Hechler,NA,1914-09-20,WV,D,TRUE,1963-01-09,48.3
88,house,H000013,Harlan,Francis,Hagen,NA,1914-10-08,CA,D,TRUE,1963-01-09,48.3
88,house,S000769,William,Leon,St. Onge,NA,1914-10-09,CT,D,FALSE,1963-01-09,48.3
88,house,H001011,J.,Edward,Hutchinson,NA,1914-10-13,MI,R,FALSE,1963-01-09,48.2
88,house,F000229,John,James,Flynt,Jr.,1914-11-08,GA,D,TRUE,1963-01-09,48.2
88,house,L000252,John,NA,Lesinski,Jr.,1914-12-28,MI,D,TRUE,1963-01-09,48.0
88,house,E000064,William,Donlon,Edwards,NA,1915-01-06,CA,D,FALSE,1963-01-09,48.0
88,house,E000266,Robert,Ashton,Everett,NA,1915-02-24,TN,D,TRUE,1963-01-09,47.9
88,house,S000473,John,Mark,Slack,Jr.,1915-03-18,WV,D,TRUE,1963-01-09,47.8
88,house,M001035,John,Emerson,Moss,NA,1915-04-13,CA,D,TRUE,1963-01-09,47.7
88,house,H000802,Craig,NA,Hosmer,NA,1915-05-06,CA,R,TRUE,1963-01-09,47.7
88,house,H000471,Robert,Witherspoon,Hemphill,NA,1915-05-10,SC,D,TRUE,1963-01-09,47.7
88,house,W000410,Basil,Lee,Whitener,NA,1915-05-14,NC,D,TRUE,1963-01-09,47.7
88,house,B000190,Robert,Raymond,Barry,NA,1915-05-15,NY,R,TRUE,1963-01-09,47.7
88,house,B000092,John,Finley,Baldwin,Jr.,1915-06-28,CA,R,TRUE,1963-01-09,47.5
88,house,J000057,John,NA,Jarman,NA,1915-07-17,OK,D,TRUE,1963-01-09,47.5
88,house,C000228,Robert,Randolph,Casey,NA,1915-07-27,TX,D,TRUE,1963-01-09,47.5
88,house,L000344,Glenard,Paul,Lipscomb,NA,1915-08-19,CA,R,TRUE,1963-01-09,47.4
88,house,M000876,Joseph,Manuel,Montoya,NA,1915-09-24,NM,D,TRUE,1963-01-09,47.3
88,house,D000523,Thaddeus,Joseph,Dulski,NA,1915-09-27,NY,D,TRUE,1963-01-09,47.3
88,house,R000357,Howard,Winfield,Robison,NA,1915-10-30,NY,R,TRUE,1963-01-09,47.2
88,house,K000053,Hastings,NA,Keith,NA,1915-11-22,MA,R,TRUE,1963-01-09,47.1
88,house,C000629,Harold,Reginald,Collier,NA,1915-12-12,IL,R,TRUE,1963-01-09,47.1
88,house,D000279,Samuel,Leeper,Devine,NA,1915-12-21,OH,R,TRUE,1963-01-09,47.1
88,house,C000431,Frank,Monroe,Clark,NA,1915-12-24,PA,D,TRUE,1963-01-09,47.0
88,house,Q000013,James,Henry,Quillen,NA,1916-01-11,TN,R,FALSE,1963-01-09,47.0
88,house,F000371,Peter,Hood Ballantine,Frelinghuysen,Jr.,1916-01-17,NJ,R,TRUE,1963-01-09,47.0
88,house,J000108,Charles,Samuel,Joelson,NA,1916-01-27,NJ,D,TRUE,1963-01-09,47.0
88,house,G000512,Charles,Samuel,Gubser,NA,1916-02-01,CA,R,TRUE,1963-01-09,46.9
88,house,A000229,William,Hanes,Ayres,NA,1916-02-05,OH,R,TRUE,1963-01-09,46.9
88,house,R000485,Edward,Ross,Roybal,NA,1916-02-10,CA,D,FALSE,1963-01-09,46.9
88,house,T000218,Theo,Ashton,Thompson,NA,1916-03-31,LA,D,TRUE,1963-01-09,46.8
88,house,W000610,Robert,Carlton,Wilson,NA,1916-04-05,CA,R,TRUE,1963-01-09,46.8
88,house,D000434,William,Jennings Bryan,Dorn,NA,1916-04-14,SC,D,TRUE,1963-01-09,46.7
88,house,G000272,Henry,Barbosa,González,NA,1916-05-03,TX,D,TRUE,1963-01-09,46.7
88,house,B000605,Richard,Walker,Bolling,NA,1916-05-17,MO,D,TRUE,1963-01-09,46.6
88,house,H000010,George,Elliott,Hagan,NA,1916-05-24,GA,D,TRUE,1963-01-09,46.6
88,house,M000796,Joseph,George,Minish,NA,1916-09-01,NJ,D,FALSE,1963-01-09,46.4
88,house,D000122,John,William,Davis,NA,1916-09-12,GA,D,TRUE,1963-01-09,46.3
88,house,R000188,John,Jacob,Rhodes,NA,1916-09-18,AZ,R,TRUE,1963-01-09,46.3
88,house,S000997,Samuel,Studdiford,Stratton,NA,1916-09-27,NY,D,TRUE,1963-01-09,46.3
88,house,M000250,Spark,Masayuki,Matsunaga,NA,1916-10-08,HI,D,FALSE,1963-01-09,46.3
88,house,Y000043,John,Andrew,Young,NA,1916-11-10,TX,D,TRUE,1963-01-09,46.2
88,house,A000011,Homer,E.,Abele,NA,1916-11-21,OH,R,FALSE,1963-01-09,46.1
88,house,O000083,Arnold,NA,Olsen,NA,1916-12-17,MT,D,TRUE,1963-01-09,46.1
88,house,W000571,Charles,Herbert,Wilson,NA,1917-02-15,CA,D,FALSE,1963-01-09,45.9
88,house,B000608,Oliver,Payne,Bolton,NA,1917-02-22,OH,R,FALSE,1963-01-09,45.9
88,house,T000010,Robert,NA,Taft,Jr.,1917-02-26,OH,R,FALSE,1963-01-09,45.9
88,house,F000041,Dante,Bruno,Fascell,NA,1917-03-09,FL,D,TRUE,1963-01-09,45.8
88,house,W000782,Louis,Crosby,Wyman,NA,1917-03-16,NH,R,FALSE,1963-01-09,45.8
88,house,B000239,William,Henry,Bates,NA,1917-04-26,MA,R,TRUE,1963-01-09,45.7
88,house,M000005,Torbert,Hart,Macdonald,NA,1917-06-06,MA,D,TRUE,1963-01-09,45.6
88,house,M000070,William,Somers,Mailliard,NA,1917-06-10,CA,R,TRUE,1963-01-09,45.6
88,house,W000778,Wendell,NA,Wyatt,NA,1917-06-15,OR,R,FALSE,1963-01-09,45.6
88,house,C000275,Charles,Ernest,Chamberlain,NA,1917-07-22,MI,R,TRUE,1963-01-09,45.5
88,house,R000464,Richard,Lowell,Roudebush,NA,1918-01-18,IN,R,TRUE,1963-01-09,45.0
88,house,M000436,John,Joseph,McFall,NA,1918-02-20,CA,D,TRUE,1963-01-09,44.9
88,house,C000263,Elford,Albin,Cederberg,NA,1918-03-06,MI,R,TRUE,1963-01-09,44.8
88,house,D000266,Steven,Boghos,Derounian,NA,1918-04-06,NY,R,TRUE,1963-01-09,44.8
88,house,A000106,Bruce,Reynolds,Alger,NA,1918-06-12,TX,R,TRUE,1963-01-09,44.6
88,house,T000200,Frank,NA,Thompson,Jr.,1918-07-26,NJ,D,TRUE,1963-01-09,44.5
88,house,W000018,Joseph,David,Waggonner,Jr.,1918-09-07,LA,D,TRUE,1963-01-09,44.3
88,house,D000001,Emilio,Quincy,Daddario,NA,1918-09-24,CT,D,TRUE,1963-01-09,44.3
88,house,W000517,John,Bell,Williams,NA,1918-12-04,MS,D,TRUE,1963-01-09,44.1
88,house,K000177,Joe,Madison,Kilgore,NA,1918-12-10,TX,D,TRUE,1963-01-09,44.1
88,house,D000474,Thomas,Nelms,Downing,NA,1919-02-01,VA,D,TRUE,1963-01-09,43.9
88,house,G000504,James,Russell,Grover,Jr.,1919-03-05,NY,R,FALSE,1963-01-09,43.8
88,house,E000054,Edmond,Augustus,Edmondson,NA,1919-04-07,OK,D,TRUE,1963-01-09,43.8
88,house,C000143,Hugh,Leo,Carey,NA,1919-04-11,NY,D,TRUE,1963-01-09,43.7
88,house,P000569,Graham,Boynton,Purcell,Jr.,1919-05-05,TX,D,TRUE,1963-01-09,43.7
88,house,K000351,John,Henry,Kyl,NA,1919-05-09,IA,R,TRUE,1963-01-09,43.7
88,house,P000559,Roman,Conrad,Pucinski,NA,1919-05-13,IL,D,TRUE,1963-01-09,43.7
88,house,M000990,Thomas,Gayle,Morris,NA,1919-08-20,NM,D,TRUE,1963-01-09,43.4
88,house,J000098,William,Pat,Jennings,NA,1919-08-20,VA,D,TRUE,1963-01-09,43.4
88,house,G000151,Robert,Nicholas,Giaimo,NA,1919-10-15,CT,D,TRUE,1963-01-09,43.2
88,house,B000967,Joel,Thomas,Broyhill,NA,1919-11-04,VA,R,TRUE,1963-01-09,43.2
88,house,H000797,Frank,Jefferson,Horton,NA,1919-12-12,NY,R,FALSE,1963-01-09,43.1
88,house,G000153,Sam,Melville,Gibbons,NA,1920-01-20,FL,D,FALSE,1963-01-09,43.0
88,house,T000022,Burt,Lacklen,Talcott,NA,1920-02-22,CA,R,FALSE,1963-01-09,42.9
88,house,L000116,Delbert,Leroy,Latta,NA,1920-03-05,OH,R,TRUE,1963-01-09,42.8
88,house,B000918,George,E.,Brown,Jr.,1920-03-06,CA,D,FALSE,1963-01-09,42.8
88,house,H000904,George,NA,Huddleston,Jr.,1920-03-19,AL,D,TRUE,1963-01-09,42.8
88,house,S000596,Neal,Edward,Smith,NA,1920-03-23,IA,D,TRUE,1963-01-09,42.8
88,house,B000867,James,Edward,Bromwell,NA,1920-03-26,IA,R,TRUE,1963-01-09,42.8
88,house,C000512,James,Colgate,Cleveland,NA,1920-06-13,NH,R,FALSE,1963-01-09,42.6
88,house,G000175,Jacob,H.,Gilbert,NA,1920-06-17,NY,D,TRUE,1963-01-09,42.6
88,house,R000467,John,Edward,Roush,NA,1920-09-12,IN,D,TRUE,1963-01-09,42.3
88,house,W000226,James,Dorman,Weaver,NA,1920-09-27,PA,R,FALSE,1963-01-09,42.3
88,house,C000780,James,Charles,Corman,NA,1920-10-20,CA,D,TRUE,1963-01-09,42.2
88,house,D000537,Robert,Blackford,Duncan,NA,1920-12-04,OR,D,FALSE,1963-01-09,42.1
88,house,W000362,Compton,Ignatius,White,Jr.,1920-12-19,ID,D,FALSE,1963-01-09,42.1
88,house,H000281,William,Howard,Harsha,NA,1921-01-01,OH,R,TRUE,1963-01-09,42.0
88,house,T000411,Stanley,Roger,Tupper,NA,1921-01-25,ME,R,TRUE,1963-01-09,42.0
88,house,S000232,Armistead,Inge,Selden,Jr.,1921-02-20,AL,D,TRUE,1963-01-09,41.9
88,house,G000016,Cornelius,Edward,Gallagher,NA,1921-03-02,NJ,D,TRUE,1963-01-09,41.9
88,house,S000395,Abner,Woodruff,Sibal,NA,1921-04-11,CT,R,TRUE,1963-01-09,41.7
88,house,H000479,David,Newton,Henderson,NA,1921-04-16,NC,D,TRUE,1963-01-09,41.7
88,house,B000969,Donald,Cogley,Bruce,NA,1921-04-27,IN,R,TRUE,1963-01-09,41.7
88,house,R000401,Paul,Grant,Rogers,NA,1921-06-04,FL,D,TRUE,1963-01-09,41.6
88,house,S000401,Carlton,Ralph,Sickles,NA,1921-06-15,MD,D,FALSE,1963-01-09,41.6
88,house,F000123,Paul,NA,Findley,NA,1921-06-23,IL,R,TRUE,1963-01-09,41.5
88,house,C000409,Donald,Daniel,Clancy,NA,1921-07-24,OH,R,TRUE,1963-01-09,41.5
88,house,M001009,Frank,Bradford,Morse,NA,1921-08-07,MA,R,TRUE,1963-01-09,41.4
88,house,P000348,Otis,Grey,Pike,NA,1921-08-31,NY,D,TRUE,1963-01-09,41.4
88,house,C000709,Silvio,Ottavio,Conte,NA,1921-11-09,MA,R,TRUE,1963-01-09,41.2
88,house,S000243,George,Frederick,Senner,Jr.,1921-11-24,AZ,D,FALSE,1963-01-09,41.1
88,house,L000326,John,Vliet,Lindsay,NA,1921-11-24,NY,R,TRUE,1963-01-09,41.1
88,house,A000195,John,Bayard,Anderson,NA,1922-02-15,IL,R,TRUE,1963-01-09,40.9
88,house,G000192,Thomas,Ponce,Gill,NA,1922-04-21,HI,D,FALSE,1963-01-09,40.7
88,house,B000890,William,S.,Broomfield,NA,1922-04-28,MI,R,TRUE,1963-01-09,40.7
88,house,U000001,Morris,King,Udall,NA,1922-06-15,AZ,D,TRUE,1963-01-09,40.6
88,house,B000893,Donald,Glenn,Brotzman,NA,1922-06-28,CO,R,FALSE,1963-01-09,40.5
88,house,R000562,William,Fitts,Ryan,NA,1922-06-28,NY,D,TRUE,1963-01-09,40.5
88,house,H000306,James,NA,Harvey,NA,1922-07-04,MI,R,TRUE,1963-01-09,40.5
88,house,M000010,Clark,NA,MacGregor,NA,1922-07-12,MN,R,TRUE,1963-01-09,40.5
88,house,M000241,Charles,McCurdy,Mathias,Jr.,1922-07-24,MD,R,TRUE,1963-01-09,40.5
88,house,C000869,William,Cato,Cramer,NA,1922-08-04,FL,R,TRUE,1963-01-09,40.4
88,house,K000014,Joseph,Edward,Karth,NA,1922-08-26,MN,D,TRUE,1963-01-09,40.4
88,house,W000197,Albert,William,Watson,NA,1922-08-30,SC,D,FALSE,1963-01-09,40.4
88,house,L000024,Melvin,Robert,Laird,NA,1922-09-01,WI,R,TRUE,1963-01-09,40.4
88,house,D000344,Charles,Coles,Diggs,Jr.,1922-12-02,MI,D,TRUE,1963-01-09,40.1
88,house,H000965,William,Leonard,Hungate,NA,1922-12-14,MO,D,FALSE,1963-01-09,40.1
88,house,B000880,Jack,Bascom,Brooks,NA,1922-12-18,TX,D,TRUE,1963-01-09,40.1
88,house,W000763,James,Claude,Wright,Jr.,1922-12-22,TX,D,TRUE,1963-01-09,40.0
88,house,A000222,Thomas,Ludlow,Ashley,NA,1923-01-11,OH,D,TRUE,1963-01-09,40.0
88,house,M000692,Robert,Henry,Michel,NA,1923-03-02,IL,R,TRUE,1963-01-09,39.9
88,house,M000930,William,Singer,Moorhead,NA,1923-04-08,PA,D,TRUE,1963-01-09,39.8
88,house,M000892,Arch,Alfred,Moore,Jr.,1923-04-16,WV,R,TRUE,1963-01-09,39.7
88,house,C000475,Donald,Holst,Clausen,NA,1923-04-27,CA,R,FALSE,1963-01-09,39.7
88,house,L000417,Gillis,William,Long,NA,1923-05-04,LA,D,FALSE,1963-01-09,39.7
88,house,R000442,Benjamin,Stanley,Rosenthal,NA,1923-06-08,NY,D,TRUE,1963-01-09,39.6
88,house,G000348,Bernard,Francis,Grabowski,NA,1923-06-11,CT,D,FALSE,1963-01-09,39.6
88,house,D000401,Robert,Joseph,Dole,NA,1923-07-22,KS,R,TRUE,1963-01-09,39.5
88,house,Q000010,Albert,Harold,Quie,NA,1923-09-18,MN,R,TRUE,1963-01-09,39.3
88,house,P000401,Richard,Harding,Poff,NA,1923-10-19,VA,R,TRUE,1963-01-09,39.2
88,house,G000465,Robert,Paul,Griffin,NA,1923-11-06,MI,R,TRUE,1963-01-09,39.2
88,house,K000020,Robert,William,Kastenmeier,NA,1924-01-24,WI,D,TRUE,1963-01-09,39.0
88,house,F000350,Donald,MacKay,Fraser,NA,1924-02-20,MN,D,FALSE,1963-01-09,38.9
88,house,K000318,Horace,Robinson,Kornegay,NA,1924-03-12,NC,D,TRUE,1963-01-09,38.8
88,house,W000780,John,Waldemar,Wydler,NA,1924-06-09,NY,R,FALSE,1963-01-09,38.6
88,house,G000400,Kenneth,James,Gray,NA,1924-11-14,IL,D,TRUE,1963-01-09,38.2
88,house,M000197,Patrick,Minor,Martin,NA,1924-11-25,CA,R,FALSE,1963-01-09,38.1
88,house,B000241,James,Franklin,Battin,NA,1925-02-13,MT,R,TRUE,1963-01-09,37.9
88,house,A000052,Joseph,Patrick,Addabbo,NA,1925-03-17,NY,D,TRUE,1963-01-09,37.8
88,house,N000019,Lucien,Norbert,Nedzi,NA,1925-05-28,MI,D,TRUE,1963-01-09,37.6
88,house,R000150,Ogden,Rogers,Reid,NA,1925-06-24,NY,R,FALSE,1963-01-09,37.5
88,house,R000423,Frederick,Bernard,Rooney,NA,1925-11-06,PA,D,FALSE,1963-01-09,37.2
88,house,O000055,James,Grant,O'Hara,NA,1925-11-08,MI,D,TRUE,1963-01-09,37.2
88,house,G000282,Charles,Ellsworth,Goodell,NA,1926-03-16,NY,R,TRUE,1963-01-09,36.8
88,house,A000208,Mark,NA,Andrews,NA,1926-05-19,ND,R,FALSE,1963-01-09,36.6
88,house,B001156,Phillip,NA,Burton,NA,1926-06-01,CA,D,FALSE,1963-01-09,36.6
88,house,S000159,Richard,Schultz,Schweiker,NA,1926-06-01,PA,R,TRUE,1963-01-09,36.6
88,house,E000148,Robert,Fred,Ellsworth,NA,1926-06-11,KS,R,TRUE,1963-01-09,36.6
88,house,I000001,Richard,Howard,Ichord,II,1926-06-27,MO,D,TRUE,1963-01-09,36.5
88,house,D000355,John,D.,Dingell,NA,1926-07-08,MI,D,TRUE,1963-01-09,36.5
88,house,L000221,Robert,Louis,Leggett,NA,1926-07-26,CA,D,FALSE,1963-01-09,36.5
88,house,M001098,John,Michael,Murphy,NA,1926-08-03,NY,D,FALSE,1963-01-09,36.4
88,house,M000148,John,Otho,Marsh,Jr.,1926-08-07,VA,D,FALSE,1963-01-09,36.4
88,house,D000269,Edward,Joseph,Derwinski,NA,1926-09-15,IL,R,TRUE,1963-01-09,36.3
88,house,B001155,Laurence,Junior,Burton,NA,1926-10-30,UT,R,FALSE,1963-01-09,36.2
88,house,F000424,Richard,Harmon,Fulton,NA,1927-01-27,TN,D,FALSE,1963-01-09,36.0
88,house,B000736,John,NA,Brademas,NA,1927-03-02,IN,D,TRUE,1963-01-09,35.9
88,house,S000367,George,Edward,Shipley,NA,1927-04-21,IL,D,TRUE,1963-01-09,35.7
88,house,C000067,Ronald,Brooks,Cameron,NA,1927-08-16,CA,D,FALSE,1963-01-09,35.4
88,house,B000966,James,Thomas,Broyhill,NA,1927-08-19,NC,R,FALSE,1963-01-09,35.4
88,house,W000290,Charles,Longstreet,Weltner,NA,1927-12-17,GA,D,FALSE,1963-01-09,35.1
88,house,R000458,Daniel,David,Rostenkowski,NA,1928-01-02,IL,D,TRUE,1963-01-09,35.0
88,house,S000762,Fernand,Joseph,St. Germain,NA,1928-01-09,RI,D,TRUE,1963-01-09,35.0
88,house,S000669,Marion,Gene,Snyder,NA,1928-01-26,KY,R,FALSE,1963-01-09,35.0
88,house,A000221,John,Milan,Ashbrook,NA,1928-09-21,OH,R,TRUE,1963-01-09,34.3
88,house,H000191,Ralph,R.,Harding,NA,1929-09-09,ID,D,TRUE,1963-01-09,33.3
88,house,S000928,K.,William,Stinson,NA,1930-04-20,WA,R,FALSE,1963-01-09,32.7
88,house,O000084,Alec,Gehard,Olson,NA,1930-09-11,MN,D,FALSE,1963-01-09,32.3
88,house,B000851,William,Emerson,Brock,III,1930-11-23,TN,R,FALSE,1963-01-09,32.1
88,house,M000399,Joseph,Michael,McDade,NA,1931-09-29,PA,R,FALSE,1963-01-09,31.3
88,house,R000508,Donald,Henry,Rumsfeld,NA,1932-07-09,IL,R,FALSE,1963-01-09,30.5
88,house,F000430,Don,NA,Fuqua,NA,1933-08-20,FL,D,FALSE,1963-01-09,29.4
88,house,F000272,Edgar,Franklin,Foreman,NA,1933-12-22,TX,R,FALSE,1963-01-09,29.0
88,senate,H000385,Carl,Trumbull,Hayden,NA,1877-10-02,AZ,D,TRUE,1963-01-09,85.3
88,senate,G000508,Ernest,NA,Gruening,NA,1887-02-06,AK,D,TRUE,1963-01-09,75.9
88,senate,R000317,Absalom,Willis,Robertson,NA,1887-05-27,VA,D,TRUE,1963-01-09,75.6
88,senate,B001208,Harry,Flood,Byrd,NA,1887-06-10,VA,D,TRUE,1963-01-09,75.6
88,senate,Y000053,Stephen,Marvin,Young,NA,1889-05-04,OH,D,TRUE,1963-01-09,73.7
88,senate,E000112,Allen,Joseph,Ellender,NA,1890-09-24,LA,D,TRUE,1963-01-09,72.3
88,senate,W000110,Herbert,Sanford,Walters,NA,1891-11-17,TN,D,FALSE,1963-01-09,71.1
88,senate,D000456,Paul,Howard,Douglas,NA,1892-03-26,IL,D,TRUE,1963-01-09,70.8
88,senate,H000720,Spessard,Lindsey,Holland,NA,1892-07-10,FL,D,TRUE,1963-01-09,70.5
88,senate,A000062,George,David,Aiken,NA,1892-08-20,VT,R,TRUE,1963-01-09,70.4
88,senate,S000021,Leverett,NA,Saltonstall,NA,1892-09-01,MA,R,TRUE,1963-01-09,70.4
88,senate,C000154,Frank,NA,Carlson,NA,1893-01-23,KS,R,TRUE,1963-01-09,70.0
88,senate,B000271,James,Glenn,Beall,NA,1894-06-05,MD,R,TRUE,1963-01-09,68.6
88,senate,M000582,Patrick,Vincent,McNamara,NA,1894-10-04,MI,D,TRUE,1963-01-09,68.3
88,senate,H000598,Joseph,Lister,Hill,NA,1894-12-29,AL,D,TRUE,1963-01-09,68.0
88,senate,A000186,Clinton,Presba,Anderson,NA,1895-10-23,NM,D,TRUE,1963-01-09,67.2
88,senate,L000122,Frank,John,Lausche,NA,1895-11-14,OH,D,TRUE,1963-01-09,67.2
88,senate,D000360,Everett,McKinley,Dirksen,NA,1896-01-04,IL,R,TRUE,1963-01-09,67.0
88,senate,M000332,John,Little,McClellan,NA,1896-02-25,AR,D,TRUE,1963-01-09,66.9
88,senate,H000559,Bourke,Blakemore,Hickenlooper,NA,1896-07-21,IA,R,TRUE,1963-01-09,66.5
88,senate,J000267,Benjamin,Everett,Jordan,NA,1896-09-08,NC,D,TRUE,1963-01-09,66.3
88,senate,J000195,Olin,DeWitt Talmadge,Johnston,NA,1896-11-18,SC,D,TRUE,1963-01-09,66.1
88,senate,R000536,Richard,Brevard,Russell,Jr.,1897-11-02,GA,D,TRUE,1963-01-09,65.2
88,senate,S000434,Milward,Lee,Simpson,NA,1897-11-12,WY,R,TRUE,1963-01-09,65.2
88,senate,Y000047,Milton,Ruben,Young,NA,1897-12-06,ND,R,TRUE,1963-01-09,65.1
88,senate,S000590,Margaret,Chase,Smith,NA,1897-12-14,ME,R,TRUE,1963-01-09,65.1
88,senate,B000384,Wallace,Foster,Bennett,NA,1898-11-13,UT,R,TRUE,1963-01-09,64.2
88,senate,J000269,Leonard,Beck,Jordan,NA,1899-05-15,ID,R,TRUE,1963-01-09,63.7
88,senate,S000701,John,Jackson,Sparkman,NA,1899-12-20,AL,D,TRUE,1963-01-09,63.1
88,senate,C000802,Norris,H.,Cotton,NA,1900-05-11,NH,R,TRUE,1963-01-09,62.7
88,senate,K000036,Kenneth,Barnard,Keating,NA,1900-05-18,NY,R,TRUE,1963-01-09,62.6
88,senate,M001078,Karl,Earl,Mundt,NA,1900-06-03,SD,R,TRUE,1963-01-09,62.6
88,senate,M001014,Wayne,Lyman,Morse,NA,1900-10-20,OR,D,TRUE,1963-01-09,62.2
88,senate,S000174,Hugh,Doggett,Scott,Jr.,1900-11-11,PA,R,TRUE,1963-01-09,62.2
88,senate,E000210,Joseph,Wilson,Ervin,NA,1901-03-03,NC,D,TRUE,1963-01-09,61.9
88,senate,S001136,William,Stuart,Symington,NA,1901-06-26,MO,D,TRUE,1963-01-09,61.5
88,senate,S000852,John,Cornelius,Stennis,NA,1901-08-03,MS,D,TRUE,1963-01-09,61.4
88,senate,C000758,John,Sherman,Cooper,NA,1901-08-23,KY,R,TRUE,1963-01-09,61.4
88,senate,C000444,Joseph,Sill,Clark,NA,1901-10-21,PA,D,TRUE,1963-01-09,61.2
88,senate,M000859,Almer,Stillwell Mike,Monroney,NA,1902-03-02,OK,D,TRUE,1963-01-09,60.9
88,senate,R000046,Jennings,NA,Randolph,NA,1902-03-08,WV,D,TRUE,1963-01-09,60.8
88,senate,M001092,George,Lloyd,Murphy,NA,1902-07-04,CA,R,FALSE,1963-01-09,60.5
88,senate,T000254,J.,Strom,Thurmond,NA,1902-12-05,SC,D,TRUE,1963-01-09,60.1
88,senate,T000254,J.,Strom,Thurmond,NA,1902-12-05,SC,R,TRUE,1963-01-09,60.1
88,senate,M000113,Michael,Joseph,Mansfield,NA,1903-03-16,MT,D,TRUE,1963-01-09,59.8
88,senate,Y000006,Ralph,Webster,Yarborough,NA,1903-06-08,TX,D,TRUE,1963-01-09,59.6
88,senate,K000044,Carey,Estes,Kefauver,NA,1903-07-26,TN,D,TRUE,1963-01-09,59.5
88,senate,C000220,Clifford,Philip,Case,NA,1904-04-16,NJ,R,TRUE,1963-01-09,58.7
88,senate,B000201,Edward,Lewis,Bartlett,NA,1904-04-20,AK,D,TRUE,1963-01-09,58.7
88,senate,W000518,John,James,Williams,NA,1904-05-17,DE,R,TRUE,1963-01-09,58.6
88,senate,J000064,Jacob,Koppel,Javits,NA,1904-05-18,NY,R,TRUE,1963-01-09,58.6
88,senate,H000875,Roman,Lee,Hruska,NA,1904-08-16,NE,R,TRUE,1963-01-09,58.4
88,senate,E000018,James,Oliver,Eastland,NA,1904-11-28,MS,D,TRUE,1963-01-09,58.1
88,senate,C001006,Carl,Thomas,Curtis,NA,1905-03-15,NE,R,TRUE,1963-01-09,57.8
88,senate,F000401,James,William,Fulbright,NA,1905-04-09,AR,D,TRUE,1963-01-09,57.8
88,senate,M000053,Warren,Grant,Magnuson,NA,1905-04-12,WA,D,TRUE,1963-01-09,57.7
88,senate,P000552,Winston,Lewis,Prouty,NA,1906-09-01,VT,R,TRUE,1963-01-09,56.4
88,senate,F000245,Hiram,Leong,Fong,NA,1906-10-15,HI,R,TRUE,1963-01-09,56.2
88,senate,A000161,Gordon,Llewellyn,Allott,NA,1907-01-02,CO,R,TRUE,1963-01-09,56.0
88,senate,N000052,Maurine,Brown,Neuberger,NA,1907-01-09,OR,D,TRUE,1963-01-09,56.0
88,senate,P000100,John,Orlando,Pastore,NA,1907-03-17,RI,D,TRUE,1963-01-09,55.8
88,senate,D000390,Thomas,Joseph,Dodd,NA,1907-05-15,CT,D,TRUE,1963-01-09,55.7
88,senate,M001022,Thruston,Ballard,Morton,NA,1907-08-19,KY,R,TRUE,1963-01-09,55.4
88,senate,G000320,Albert,Arnold,Gore,NA,1907-12-26,TN,D,TRUE,1963-01-09,55.0
