CASEID,LST,MHINTAKE,MHDIAGEVAL,MHREFERRAL,MENTALHTHSERV,TREATMT,ADMINSERV,SETTINGIP,SETTINGRC,SETTINGDTPH,SETTINGOP,FACILITYTYPE,OWNERSHIP,FEDOWN,PSYCHOSES,MOOD,AUTISM,CONDUCT,ANXIETY,EATING,DISORDEROTH,CHILDAD,YOUNGADULTS,ADULT,SED1,SPMI1,SRVC81,ALZHDEMENTIA1,SRVC77,POSTTRAUM1,SRVC109,SRVC110,SRVC111,TRAUMATICBRAIN1,SRVC80,FORENSIC1,SED,SPMI,SRVC63,ALZHDEMENTIA,SRVC31,POSTTRAUM,SRVC113,SRVC114,SRVC115,TRAUMATICBRAIN,SRVC62,FORENSIC,SRVC35,MHCONSUMER,MHEMGCY,TREATTELEMDINCE,CRISISTEAM2,HEARIMPAIR,LANG,LANG16,LANG_B,LANG1,LANG2,LANG3,LANG21,LANG4,LANG5,LANG6,LANG7,LANG8,LANG9,LANG10,LANG22,LANG11,LANG19,LANG23,LANG12,LANG13,LANG14,LANG15,LANG20,LANG17,LANG18,FEESCALE,FEESCALELOCATOR,PAYASST,NOCHARGELOCATOR,REVCHK1,REVCHK8,REVCHK5,REVCHK10,REVCHK15,REVCHK2,REVCHK17,REVCHK2A
201206748,MO,0,0,0,1,0,0,0,1,0,0,4,2,-2,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,0,0,0,0,0,0,0,0,-2,0,-2,1,0,1,0,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,1,1,-3,1,1,0,1
201206749,MO,1,1,1,1,1,0,0,0,0,1,5,2,-2,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,1,1,-3,1,1,0,1
201206750,MO,0,0,1,1,0,0,0,1,0,0,3,2,-2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,0,0,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,0,1,0,0,1,-3,0
201206751,MO,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,1,1,-3,1,1,0,1
201206752,MO,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,-2,-2,0,-2,0,0,0,0,0,0,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,1,1,-3,1,1,0,1
201206753,MO,1,1,1,1,0,0,0,0,0,1,5,2,-2,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,-2,1,0,0,0,0,-2,0,-2,0,0,0,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,0,1,1,1,-3,1,1,-3,0
201206754,MO,0,0,1,1,0,0,0,1,0,0,3,2,-2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,0,0,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,0,1,0,0,1,-3,0
201206755,MO,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,1,1,-3,1,1,0,1
201206756,MO,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,-2,1,0,-2,0,0,0,-2,-2,-2,0,0,0,0,0,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,1,1,-3,-3,-3,0,0
201206757,MO,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,1,1,-3,1,1,0,1
201206758,MO,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,-2,-2,-2,0,0,-2,-2,0,-2,0,0,0,0,0,0,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,1,1,-3,1,1,0,1
201206759,MO,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,1,1,-3,1,1,0,1
201206760,MO,1,1,1,1,0,0,0,0,0,1,7,2,-2,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,-2,0,0,0,-2,0,-2,0,0,0,0,0,1,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-3,-3,1,-3,-3,-3,-3,0
201206761,MO,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,1,-1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,1,1,-3,1,1,0,1
201206762,MO,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,1,1,-3,1,1,0,1
201206763,MO,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,1,1,-3,1,1,0,1
201206764,MO,1,1,1,1,0,1,0,0,0,1,5,2,-2,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,1,1,0,1,1,0,0
201206765,MO,0,0,0,1,0,0,0,0,1,0,5,2,-2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,1,1,0,1,1,0,0
201206766,MO,1,1,1,1,0,0,0,0,0,1,5,2,-2,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,0,0,1,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,1,1,0,1,1,0,0
201206767,MO,1,1,1,1,0,0,0,0,0,1,5,2,-2,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,-2,-2,0,0,0,0,-2,0,0,0,0,0,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,1,1,0,1,1,0,0
201206768,MO,1,1,1,1,0,0,0,0,0,1,5,2,-2,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,1,1,1,0,0
201206769,MO,1,1,1,1,0,0,0,0,0,1,5,2,-2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,1,1,0,1,1,0,0
201206770,MO,0,0,1,1,0,0,0,0,0,1,5,2,-2,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,-2,0,0,0,0,0,-2,0,0,0,0,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,1,1,0,1,1,0,0
201206771,MO,1,1,1,1,0,1,0,1,0,0,3,2,-2,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,-2,-2,-2,0,1,-2,-2,-2,-2,0,-2,0,0,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,0,1,0,1,0,0,1,-3,0
201206772,MO,1,1,1,1,0,1,0,1,0,0,3,2,-2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,1,1,0,0,0,0,0,0,0
201206773,MO,1,1,0,1,1,1,0,1,1,1,6,2,-2,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,-2,-2,-2,0,0,-2,-2,0,-2,0,0,1,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,0,1,1,0,1,0,0
201206774,MO,1,1,1,1,1,1,1,0,0,1,1,2,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,-2,0,0,0,0,0,-2,0,0,0,0,1,1,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,1,1,1,1,1,0,0
201206775,MO,0,0,0,1,0,1,0,0,0,1,5,2,-2,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,-3,-3,1,-3,0
201206776,MO,1,1,1,1,1,1,1,0,0,1,2,2,-2,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,-2,0,1,1,0,0,0,-2,0,-2,0,-2,0,0,1,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,1,1,1,0,0
201206777,MO,1,1,0,1,1,0,0,0,0,1,5,2,-2,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,-2,1,0,-2,1,-2,0,-2,-2,-2,0,0,0,0,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,1,1,1,0,1,0,0
201206778,MO,1,1,1,1,1,1,0,0,1,1,5,2,-2,1,1,-3,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,-2,-2,1,1,-2,-2,-2,-2,-2,1,0,0,1,0,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,1,1,0,1,1,0,0
201206779,MO,1,1,1,1,0,1,0,0,0,1,5,2,-2,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,-2,1,0,-2,1,0,0,-2,-2,0,0,0,0,0,0,0,-8,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,1,-3,1,1,-3,-3,-3,-3,-3
201206780,MO,1,1,1,1,0,1,0,0,0,1,5,2,-2,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,-2,-2,-2,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,1,1,1,1,1,-3,0
201206781,MO,1,1,1,1,1,1,0,0,0,1,5,8,-2,0,1,1,1,1,0,0,1,1,1,-3,-3,1,1,1,1,1,1,1,1,1,1,-2,-2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,1,1,1,1,1,-3,0
201206782,MO,1,1,1,1,0,1,0,0,0,1,5,3,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,-2,0,-2,0,-2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-2,1,0,1,1,1,0,1,1,0,0
201206783,MO,1,0,0,1,0,0,0,0,1,1,5,2,-2,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,-2,1,1,-2,-2,-2,0,0,0,0,0,0,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,0,-2,1,1,1,1,1,1,0,0
201206784,MO,1,1,1,1,0,0,0,0,0,1,5,2,-2,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,1,1,1,1,1,-3,0
201206785,MO,1,1,0,1,1,0,1,0,0,0,2,2,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,1,1,1,1,1,0,0
201206786,MO,1,1,0,1,1,1,0,0,1,1,5,1,-2,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,-2,0,0,-2,1,0,-2,0,0,0,-2,1,1,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,1,0,0,0,1,0,0
201206787,MO,1,1,0,1,1,1,0,0,0,1,5,1,-2,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,-2,0,-2,-2,0,0,-2,0,-2,0,-2,1,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,1,0,0,0,1,0,0
201206788,MO,1,0,0,1,0,1,0,0,0,1,5,2,-2,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,-2,-2,-2,0,0,-2,-2,0,-2,0,-2,0,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,0,1,0,1,1,0,0
201206789,MO,1,1,1,1,1,1,0,0,0,1,5,2,-2,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,-2,-2,1,1,0,0,-2,0,-2,0,0,0,0,-8,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,1,1,1,1,1,-3,0
201206790,MO,1,1,1,1,1,1,0,0,0,1,5,2,-2,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,1,1,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,0,-2,1,1,1,-3,0,1,-3,0
201206791,MO,1,0,1,1,0,1,0,1,0,1,3,2,-2,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,-2,-2,-2,0,1,-2,-2,0,-2,0,0,0,0,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,1,1,0,1,0,0,1,0,0
201206792,MO,1,1,1,1,1,1,1,0,0,1,1,2,-2,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,0,0,0,0,0,0,0,0,1,1,-8,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,0,1,1,1,1,1,1,-3,0
201206793,MO,1,1,1,1,1,0,0,0,1,1,5,1,-2,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,-2,1,1,0,0,0,-2,0,-2,0,0,0,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,0,1,1,0,-3,-3,1,0,0
201206794,MO,1,1,1,1,1,1,1,0,0,1,2,5,-2,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,-2,0,0,-2,0,0,-2,-2,0,-2,0,-2,0,0,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,1,1,1,1,1,0,0
201206795,MO,1,1,1,1,1,1,1,0,1,1,2,2,-2,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,-2,1,1,0,0,0,0,0,0,-2,0,0,0,0,1,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,1,1,1,1,1,0,0
201206796,MO,1,1,1,1,1,-3,1,1,1,0,4,3,-2,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,0,-2,1,1,0,0,0,-2,0,-2,1,1,1,0,-8,1,1,1,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,1,0,1,1,1,1,1,-3,0
201206797,MO,0,1,1,1,1,0,0,0,1,1,5,2,-2,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,-2,1,1,0,-2,0,-2,-2,-2,0,1,0,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,1,0,-3,1,1,-3,0
201206798,MO,1,1,0,1,0,1,0,1,0,0,3,2,-2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,-2,-2,-2,1,0,-2,-2,-2,-2,0,-2,0,0,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,0,0,1,0,1,1,0,1
201206799,MO,1,1,0,1,1,1,0,0,0,1,5,2,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,-2,0,0,-2,-2,-2,-2,1,0,0,1,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,0,1,0,0,1,0,0
201206800,MO,1,1,1,1,0,1,0,0,0,1,5,2,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,1,1,0,0,1,0,0
201206801,MO,1,1,1,1,0,1,0,0,0,1,5,2,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,1,1,0,0,1,0,0
201206802,MO,1,1,1,1,0,1,0,0,0,1,5,2,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,1,1,0,0,1,0,0
201206803,MO,1,1,1,1,1,0,0,0,0,1,5,2,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,1,1,-3,1,1,-3,0
201206804,MO,1,1,1,1,0,1,0,1,0,0,4,2,-2,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,-2,1,0,-2,1,0,0,-2,0,-2,0,-2,0,1,0,1,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,0,0,1,0,0,0,0,0
201206805,MO,1,1,1,1,1,1,0,0,0,1,5,7,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,0,-3,1,-3,-3,1,1,-3,-3
201206806,MO,1,1,1,1,1,1,1,1,0,1,9,7,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,-2,1,1,-2,1,1,1,-2,-2,1,0,-2,0,1,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,0,0,0,1,1,0,0
201206807,MO,1,1,1,1,1,0,0,0,1,1,5,7,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,-2,1,0,0,0,0,1,-2,-2,-2,0,-2,0,1,1,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,0,0,0,1,1,0,0
201206808,MO,1,1,1,1,1,0,1,1,0,1,9,7,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,-2,1,0,1,1,1,1,1,-2,-2,1,0,0,1,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,0,1,1,1,-3,1,1,-3,0
